PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
17590		-0.613475	-1.887224	9.598360	0.119972	0.150871	0.240326	-0.375977	0.185547	-0.631836
17591		-1.005901	-1.627495	8.736255	0.307656	0.078583	0.182343	-0.370850	0.183105	-0.640625
17592		-1.357877	-1.263231	9.146880	0.112724	-0.035095	0.168610	-0.373291	0.183105	-0.640625
17593		-0.150004	-1.917349	10.441880	-0.135803	-0.083733	0.186920	-0.378418	0.189941	-0.641113
17594		-0.774302	-1.314722	10.301381	-0.054169	-0.037766	0.182152	-0.373291	0.180908	-0.637451
17595		-0.652082	-0.783579	9.619517	0.075531	-0.024223	0.043488	-0.375977	0.192139	-0.644287
17596		-0.623857	-0.959912	9.802978	-0.062752	-0.055695	-0.035095	-0.375977	0.189941	-0.638184
17597		-0.722450	-1.587629	9.332454	-0.008392	-0.067711	-0.089264	-0.371094	0.187500	-0.637939
17598		-1.064634	-1.644403	8.503681	-0.003815	-0.176239	-0.126839	-0.378418	0.185547	-0.637695
17599		-1.120018	-2.009557	8.467254	-0.019646	-0.331879	-0.118256	-0.375977	0.187744	-0.637939
17600		-1.079933	-2.374374	9.105471	-0.056267	-0.466538	-0.091553	-0.375977	0.185547	-0.634766
17601		-0.864667	-2.939056	10.373858	-0.301362	-0.520135	0.036621	-0.385986	0.190186	-0.632080
17602		0.398185	-5.137939	12.272430	-0.560380	-0.394059	0.214386	-0.385986	0.192627	-0.629150
17603		0.152175	-4.584996	11.377649	-0.234032	-0.069428	0.190735	-0.391357	0.206299	-0.630371
17604		-0.491756	-3.137249	9.468421	-0.206757	0.018120	0.203705	-0.386475	0.201660	-0.624023
17605		-0.622173	-2.257062	9.164815	-0.253868	-0.061035	0.214386	-0.393799	0.208740	-0.633545
17606		-0.482229	-1.585140	9.768377	0.016403	-0.098038	0.165367	-0.386475	0.201660	-0.626953
17607		-0.313699	-0.865667	10.699163	-0.096893	-0.074577	0.070953	-0.391357	0.206299	-0.624268
17608		-0.054904	-1.268928	10.875101	-0.018883	0.014877	0.033569	-0.393799	0.201904	-0.620850
17609		-0.617585	-0.822162	9.906086	0.030518	0.014687	0.097656	-0.388916	0.208496	-0.633545
17610		-0.574221	-0.876465	9.063847	-0.027084	-0.051880	0.148010	-0.389160	0.208496	-0.621582
17611		-0.695937	-1.731432	8.698382	0.036621	-0.158501	0.106812	-0.384277	0.210693	-0.625000
17612		-0.629601	-2.040721	9.078424	-0.008774	-0.272942	0.109863	-0.393799	0.204102	-0.621094
17613		-0.139565	-2.587963	10.339524	-0.003624	-0.290680	0.154877	-0.394043	0.208740	-0.621582
17614		-0.067781	-2.789080	11.157526	0.009918	-0.179672	0.149345	-0.396484	0.208740	-0.615479
17615		-0.065866	-2.266195	10.694282	0.079346	-0.068474	0.210571	-0.396729	0.213379	-0.621826
17616		-0.431267	-1.925785	9.664987	0.127602	-0.036240	0.222588	-0.391602	0.206299	-0.621338
17617		-0.676145	-1.805969	9.406918	0.134277	-0.054741	0.135803	-0.394043	0.208740	-0.624512
17618		-0.619767	-1.235046	10.189285	0.027084	-0.111389	0.096130	-0.396484	0.208740	-0.618408
17619		0.009830	-1.319318	10.382733	0.099182	-0.083733	0.093842	-0.389160	0.206299	-0.618408
17620		-0.132618	-1.775830	9.937723	-0.071144	-0.027466	0.020599	-0.396484	0.210938	-0.621582
17621		-0.463109	-2.498121	9.862865	-0.037384	-0.021935	0.025940	-0.399170	0.218018	-0.619385
17622		-0.400634	-2.559774	9.673449	0.020599	-0.033188	0.065422	-0.396484	0.206543	-0.618408
17623		-0.297798	-2.705227	9.777492	-0.030518	-0.048637	0.081635	-0.396729	0.215576	-0.616211
17624		-0.484113	-2.417464	9.735152	0.039864	-0.055313	0.106621	-0.391846	0.210938	-0.612793
17625		-0.406219	-1.977308	9.521649	0.000763	-0.076866	0.095367	-0.399170	0.213379	-0.612793
17626		-0.271387	-1.684403	10.107681	-0.005341	-0.083160	0.110626	-0.394287	0.213379	-0.613037
17627		-0.254227	-1.184581	10.668941	-0.011444	-0.049400	0.086975	-0.399170	0.215576	-0.615967
17628		-0.081089	-0.853867	10.357717	0.033760	-0.005722	0.053215	-0.394531	0.213379	-0.609863
17629		-0.239000	-0.861742	10.088991	-0.022888	0.018501	0.006866	-0.396729	0.217773	-0.619385
17630		-0.191786	-1.558937	9.783406	-0.004578	0.018311	-0.028992	-0.396729	0.211182	-0.615723
17631		-0.402019	-1.783703	9.765389	-0.027466	-0.004387	-0.067139	-0.394287	0.213379	-0.615967
17632		-0.295969	-2.065930	9.966510	0.002480	-0.010681	-0.073433	-0.399414	0.215820	-0.610107
17633		-0.535765	-2.185301	9.759541	-0.001526	-0.013542	-0.062561	-0.391846	0.215576	-0.619141
17634		-0.427736	-2.283792	9.399403	-0.010681	-0.051498	-0.045776	-0.396729	0.213379	-0.615967
17635		-0.574414	-2.367905	8.960379	0.006866	-0.116539	-0.016785	-0.401611	0.213379	-0.612793
17636		-0.705451	-1.823581	8.266276	0.024605	-0.263214	-0.007820	-0.401611	0.208984	-0.609375
17637		-0.372087	-1.788595	9.088867	-0.005341	-0.405693	-0.011444	-0.399170	0.213379	-0.612793
17638		-0.194860	-1.543274	9.675647	0.031662	-0.450135	-0.042152	-0.401855	0.213623	-0.603760
17639		-0.250615	-1.548839	9.095191	0.036049	-0.505066	-0.138855	-0.416504	0.220703	-0.616211
17640		-0.366926	-1.023441	8.652948	0.140000	-0.604058	-0.250626	-0.416504	0.213867	-0.606689
17641		-0.592031	-0.816178	7.376450	0.244141	-0.784114	-0.393678	-0.421387	0.213867	-0.606445
17642		-1.074647	-0.347358	6.217540	0.358012	-1.094635	-0.537304	-0.426025	0.202881	-0.596436
17643		3.848292	-8.532887	19.296503	0.652505	-0.332642	0.106812	-0.438232	0.203125	-0.599121
17644		-0.208343	1.568288	6.634959	0.318146	-0.055504	0.538255	-0.430908	0.200684	-0.596191
17645		0.774920	-1.886551	16.298176	0.229073	-0.099945	0.238800	-0.438232	0.205322	-0.602295
17646		-0.173472	-2.729745	10.958532	-0.267220	0.039864	-0.097656	-0.435791	0.205322	-0.596436
17647		0.116810	-2.634388	10.225557	0.163269	0.022316	-0.150299	-0.438232	0.203125	-0.599121
17648		0.402566	-1.789069	9.806528	0.139427	0.037384	-0.121498	-0.433350	0.200684	-0.593018
17649		0.170775	-2.514834	9.905961	-0.004578	0.014687	-0.048065	-0.433105	0.198486	-0.598877
17650		0.212260	-2.354145	9.717255	0.044632	0.025940	-0.023651	-0.433105	0.198486	-0.593018
17651		0.116000	-1.664031	10.211545	0.043488	0.001717	-0.014496	-0.440430	0.205322	-0.605469
17652		0.219296	-1.699559	10.034676	-0.021553	0.011063	-0.014687	-0.432861	0.196045	-0.601807
17653		0.200897	-1.780818	9.906270	0.028229	0.012398	-0.010681	-0.435547	0.200684	-0.604980
17654		0.223947	-1.937745	9.985926	0.008011	0.017929	-0.006294	-0.437988	0.200684	-0.595947
17655		0.188761	-1.910207	9.875534	0.003815	0.010109	-0.005341	-0.440674	0.203125	-0.599121
17656		0.188083	-1.982276	10.095412	0.019264	0.006104	-0.013733	-0.435791	0.200684	-0.593018
17657		0.255486	-1.727030	9.997626	0.005341	0.016975	0.001526	-0.437988	0.200684	-0.604980
17658		0.241728	-1.823712	9.924569	0.015259	0.014877	-0.004578	-0.430420	0.196045	-0.601807
17659		0.237291	-1.709357	10.009720	-0.007629	0.016212	-0.007629	-0.437988	0.200684	-0.602051
17660		0.223887	-1.801351	9.960747	-0.001144	0.009346	-0.005341	-0.437988	0.198486	-0.598877
17661		0.176568	-1.842579	9.948865	0.013733	0.008583	0.000763	-0.445312	0.200928	-0.604980
17662		0.211723	-1.848064	9.918420	-0.000763	0.021744	-0.004005	-0.435791	0.200684	-0.595947
17663		0.176112	-1.934357	9.936628	0.009155	0.018501	-0.003052	-0.437988	0.200684	-0.599121
17664		0.211193	-1.829687	9.936821	0.010300	0.012016	0.002289	-0.433105	0.200684	-0.602051
17665		0.219314	-1.861115	9.948825	0.009155	0.008583	-0.001526	-0.445312	0.200928	-0.601807
17666		0.224710	-1.792573	9.961219	0.020218	0.004578	0.003815	-0.435547	0.193848	-0.595459
17667		0.231068	-1.776192	9.942635	-0.001526	0.018501	-0.006104	-0.437988	0.203125	-0.605225
17668		0.223198	-1.892293	9.906024	-0.000191	0.017929	0.002861	-0.430664	0.198242	-0.595947
17669		0.249653	-1.788067	9.930482	0.005341	0.011635	0.001526	-0.435303	0.196045	-0.604736
17670		0.230340	-1.891555	9.979363	0.000763	0.010300	-0.016975	-0.433350	0.202881	-0.596191
17671		0.212723	-1.885563	9.942727	0.008392	0.019264	-0.006104	-0.435547	0.200684	-0.599121
17672		0.217295	-1.793385	9.973305	0.005531	0.014114	-0.009346	-0.440430	0.196289	-0.592529
17673		0.188624	-1.848456	9.936704	0.018311	0.011635	0.000763	-0.438232	0.203125	-0.599121
17674		0.211530	-1.773652	10.016290	0.012970	0.018692	-0.009346	-0.437988	0.200684	-0.595947
17675		0.224915	-1.812430	9.967119	0.006104	0.020027	-0.009155	-0.430664	0.198242	-0.604980
17676		0.192716	-1.866577	9.936733	0.010490	0.016785	-0.005341	-0.430664	0.196045	-0.595703
17677		0.212857	-1.843098	9.906053	0.003052	0.017738	-0.012207	-0.440674	0.203125	-0.596191
17678		0.241985	-1.897798	9.948767	0.001907	0.014877	-0.011635	-0.433350	0.200684	-0.596191
17679		0.237302	-1.873452	9.954913	0.006104	0.018501	-0.019836	-0.435791	0.203125	-0.596191
17680		0.205267	-1.842084	9.942850	0.012016	0.016022	-0.007629	-0.433105	0.196045	-0.598633
17681		0.213166	-1.848405	9.967229	0.019073	0.010872	-0.009155	-0.437988	0.200684	-0.599121
17682		0.211829	-1.792081	10.004046	0.008774	0.017929	-0.006294	-0.433350	0.200684	-0.596191
17683		0.182460	-1.799917	10.009889	0.012207	0.014687	-0.009918	-0.430664	0.200684	-0.602051
17684		0.217469	-1.811193	9.942912	0.008202	0.018311	0.001335	-0.435547	0.200684	-0.599121
17685		0.200577	-1.873054	9.942781	0.014496	0.017738	-0.004578	-0.435303	0.198486	-0.604736
17686		0.180303	-1.896476	9.924677	0.005722	0.022507	-0.003242	-0.435547	0.198486	-0.592773
17687		0.188390	-1.873478	9.930492	0.006104	0.016212	0.001526	-0.435791	0.203125	-0.596191
17688		0.199380	-1.885067	9.942794	0.006866	0.007439	-0.005341	-0.435791	0.205322	-0.599365
17689		0.225572	-1.811986	9.973288	0.015259	0.004768	0.002289	-0.435791	0.203125	-0.596191
17690		0.218300	-1.780434	9.979522	0.007248	0.017166	-0.000191	-0.435547	0.196289	-0.595703
17691		0.212815	-1.836538	9.948862	0.012207	0.018501	-0.012207	-0.433105	0.196045	-0.598633
17692		0.205120	-1.817516	9.900144	0.003624	0.017166	-0.007820	-0.440674	0.203125	-0.593262
17693		0.194240	-1.837192	9.924331	-0.000763	0.022316	-0.003815	-0.438232	0.205322	-0.602295
17694		0.204487	-1.873560	9.924393	0.006104	0.019073	-0.011444	-0.435547	0.198486	-0.595947
17695		0.206667	-1.848834	9.967157	0.010681	0.016975	0.000763	-0.440186	0.196289	-0.607666
17696		0.217312	-1.835743	9.955108	0.007439	0.013351	0.003624	-0.435791	0.200684	-0.593018
17697		0.218955	-1.819185	9.942582	-0.006866	0.016212	-0.003815	-0.430908	0.202881	-0.599365
17698		0.223790	-1.837718	9.948682	0.003815	0.010681	-0.012207	-0.440186	0.196289	-0.601562
17699		0.231041	-1.800081	9.991558	0.009155	0.017738	0.000763	-0.437988	0.200684	-0.604980
17700		0.217638	-1.817780	9.930655	0.004005	0.007248	-0.009155	-0.437988	0.198486	-0.598877
17701		0.225068	-1.849050	9.979324	0.006104	0.016975	-0.009155	-0.437988	0.200684	-0.599121
17702		0.193147	-1.836370	9.985499	0.004196	0.014114	-0.007057	-0.430664	0.200684	-0.599121
17703		0.200654	-1.867447	9.960996	0.004578	0.015450	-0.000763	-0.433105	0.200684	-0.602051
17704		0.211520	-1.799641	9.979449	0.010109	0.013351	-0.009918	-0.435791	0.200684	-0.595947
17705		0.207045	-1.842527	9.967187	0.014496	0.011635	-0.011444	-0.435547	0.202881	-0.602295
17706		0.212448	-1.853628	9.949098	0.008202	0.004768	-0.001717	-0.437988	0.196289	-0.598633
17707		0.188782	-1.830933	9.973175	0.002289	0.010109	-0.008392	-0.437988	0.200684	-0.599121
17708		0.205535	-1.867255	9.961004	0.004387	0.024796	-0.011635	-0.430664	0.198242	-0.598877
17709		0.213436	-1.843399	9.954813	-0.003052	0.006294	-0.013733	-0.435547	0.202881	-0.605225
17710		0.242820	-1.825328	9.936434	-0.001907	0.019455	-0.003052	-0.430908	0.200684	-0.590088
17711		0.212797	-1.861072	9.954945	0.009918	0.017738	-0.006104	-0.435547	0.200684	-0.599121
17712		0.204664	-1.823776	9.985606	0.004387	0.023270	-0.002480	-0.435791	0.203125	-0.596191
17713		0.249561	-1.781500	10.003809	0.014496	0.013924	-0.001526	-0.437988	0.198486	-0.598877
17714		0.205991	-1.829297	9.979596	0.006294	0.004387	-0.013161	-0.433105	0.198486	-0.595947
17715		0.206780	-1.818807	9.936546	0.000763	0.015450	-0.003052	-0.433350	0.207520	-0.602783
17716		0.229227	-1.830791	9.973220	0.005150	0.024796	-0.006104	-0.435303	0.198486	-0.604736
17717		0.219316	-1.848939	10.003750	0.008392	0.009346	-0.006104	-0.435791	0.202881	-0.599365
17718		0.212169	-1.836259	9.869518	0.002861	0.011253	0.004387	-0.438232	0.203125	-0.593262
17719		0.206513	-1.861269	9.979326	0.006104	0.020027	0.000763	-0.435547	0.202881	-0.602295
17720		0.211405	-1.830275	9.961076	0.004005	0.005722	-0.007629	-0.438232	0.203125	-0.599121
17721		0.207049	-1.830515	9.948840	0.010681	0.010872	-0.007629	-0.440430	0.203125	-0.602295
17722		0.218155	-1.859808	9.991793	0.014114	0.014114	-0.009346	-0.435547	0.196289	-0.592773
17723		0.218950	-1.818643	10.003716	0.003815	0.017738	-0.012207	-0.445068	0.194092	-0.604248
17724		0.229869	-1.811609	9.985594	0.015068	0.009155	-0.001526	-0.433105	0.198486	-0.593018
17725		0.218779	-1.830901	9.985401	0.003052	0.019264	-0.001526	-0.443115	0.205322	-0.602295
17726		0.217070	-1.885768	9.942630	-0.001526	0.016403	-0.007057	-0.433105	0.198486	-0.595947
17727		0.231524	-1.824402	9.973255	0.010681	0.010872	-0.014496	-0.435303	0.196045	-0.601562
17728		0.230707	-1.847894	9.979526	0.008202	0.009537	-0.011635	-0.437988	0.200684	-0.599121
17729		0.237523	-1.836582	9.924435	0.011444	0.011635	-0.006866	-0.440430	0.198486	-0.598877
17730		0.230304	-1.817262	9.955119	0.008965	0.010872	0.004387	-0.433105	0.196045	-0.598633
17731		0.213190	-1.854814	10.028206	0.012970	0.009346	-0.003815	-0.435791	0.200684	-0.595947
17732		0.230350	-1.829432	10.040558	0.007439	0.014114	-0.008583	-0.437988	0.196289	-0.592529
17733		0.200797	-1.855231	10.009822	0.004578	0.013924	-0.008392	-0.435547	0.198486	-0.598877
17734		0.199643	-1.860829	9.979422	0.007248	0.010681	0.000000	-0.435547	0.198486	-0.595947
17735		0.218898	-1.836961	9.979303	0.003815	0.017738	-0.006104	-0.438232	0.203125	-0.599121
17736		0.198755	-1.836787	10.046404	-0.000191	0.018692	0.000572	-0.437988	0.198486	-0.598877
17737		0.219246	-1.824419	9.991563	0.010681	0.009346	0.001526	-0.440430	0.198486	-0.598877
17738		0.218318	-1.841676	9.930720	0.010681	0.010300	-0.006104	-0.435791	0.200684	-0.595947
17739		0.206661	-1.836733	9.961034	0.008392	0.018501	-0.006866	-0.437988	0.200684	-0.595947
17740		0.199125	-1.830011	9.936682	0.005531	0.012589	-0.005531	-0.437988	0.200684	-0.595947
17741		0.213285	-1.860911	10.034310	0.012970	0.008583	-0.009918	-0.435547	0.200684	-0.599121
17742		0.194279	-1.847599	10.034473	0.010300	0.007248	-0.010109	-0.430664	0.200684	-0.599121
17743		0.218933	-1.836378	10.016030	0.015259	0.018501	-0.014496	-0.435547	0.200684	-0.608154
17744		0.224132	-1.852894	9.955317	0.020790	0.003815	-0.012207	-0.435791	0.200684	-0.595947
17745		0.219049	-1.855119	9.997638	0.006866	0.014687	-0.006104	-0.433350	0.207520	-0.599609
17746		0.199775	-1.860458	9.948916	0.008965	0.006294	-0.000763	-0.442871	0.198730	-0.592773
17747		0.206785	-1.818496	10.003741	0.006866	0.016212	-0.008392	-0.440430	0.198486	-0.601807
17748		0.205473	-1.842100	9.991652	0.009727	0.011826	-0.007629	-0.435547	0.193848	-0.589355
17749		0.212774	-1.836691	10.009869	0.009155	0.018501	-0.008392	-0.435547	0.200684	-0.599121
17750		0.180495	-1.836061	9.967292	0.004578	0.020218	-0.012398	-0.440674	0.203125	-0.599121
17751		0.201041	-1.842909	9.979321	0.006866	0.009346	-0.009918	-0.435547	0.200684	-0.604980
17752		0.200201	-1.860301	9.973362	0.012016	0.009918	-0.004578	-0.433105	0.198486	-0.595947
17753		0.212663	-1.837149	9.973167	0.000000	0.020790	-0.008392	-0.440430	0.205322	-0.608398
17754		0.204852	-1.836902	9.973205	0.004959	0.014877	-0.008392	-0.435547	0.198486	-0.595947
17755		0.218945	-1.848981	9.985440	0.007629	0.016212	-0.003052	-0.437988	0.198486	-0.598877
17756		0.193312	-1.842118	9.948921	0.009727	0.006104	0.008202	-0.433105	0.196045	-0.595703
17757		0.219477	-1.842989	9.930476	0.005341	0.006294	-0.006866	-0.438232	0.207520	-0.605713
17758		0.218528	-1.873241	9.948851	0.001144	0.013351	-0.004005	-0.433350	0.200684	-0.596191
17759		0.200549	-1.849013	9.954917	0.006866	0.019264	-0.009918	-0.437988	0.200684	-0.604980
17760		0.235394	-1.848560	9.954975	0.002861	0.016022	0.003624	-0.433350	0.200684	-0.596191
17761		0.200735	-1.855236	9.954891	0.004578	0.014687	-0.005341	-0.440674	0.203125	-0.596191
17762		0.205631	-1.824145	9.979431	0.008392	0.010300	-0.006104	-0.437988	0.198486	-0.595703
17763		0.219021	-1.848818	10.003779	0.010681	0.016212	-0.011444	-0.440674	0.203125	-0.599121
17764		0.199397	-1.890549	9.985647	0.009727	0.012970	-0.006294	-0.430908	0.200684	-0.593262
17765		0.225242	-1.848822	10.015983	0.010681	0.013161	-0.007629	-0.433350	0.202881	-0.599365
17766		0.205385	-1.841926	10.003924	0.005722	0.017929	-0.000191	-0.433105	0.198486	-0.595947
17767		0.206989	-1.848790	9.961055	0.011444	0.011635	-0.005341	-0.435791	0.200684	-0.595947
17768		0.205884	-1.835328	9.967386	0.015450	0.011826	-0.010681	-0.435547	0.196289	-0.592773
17769		0.225479	-1.849024	9.936595	0.006866	0.007057	0.000000	-0.437988	0.198486	-0.598877
17770		0.212503	-1.848292	9.906185	0.008011	0.008774	-0.008392	-0.437988	0.200684	-0.599121
17771		0.219107	-1.848743	9.979377	0.012207	0.014687	-0.012207	-0.435791	0.205322	-0.599365
17772		0.211778	-1.848069	9.894031	0.002861	0.014114	-0.010109	-0.435303	0.196045	-0.604736
17773		0.206769	-1.861341	9.997617	0.004578	0.015450	-0.002289	-0.430664	0.200684	-0.599121
17774		0.242216	-1.842406	9.955027	0.009537	0.008011	0.000000	-0.435791	0.200684	-0.595947
17775		0.225180	-1.812369	9.936607	0.007629	0.012398	0.003815	-0.437988	0.205322	-0.605469
17776		0.193132	-1.854092	9.961181	0.014305	0.016403	0.003052	-0.435547	0.196289	-0.592773
17777		0.206765	-1.830512	9.961053	0.010681	0.016975	-0.009918	-0.437988	0.198486	-0.595703
17778		0.199349	-1.811213	9.997848	0.009537	0.011826	-0.005531	-0.435791	0.200684	-0.593018
17779		0.212962	-1.830822	9.991512	0.004578	0.013924	-0.003815	-0.435547	0.198486	-0.601807
17780		0.229845	-1.836247	9.955045	0.010490	0.016403	-0.006866	-0.435791	0.203125	-0.593262
17781		0.224995	-1.842685	9.973270	0.011444	0.017738	-0.005341	-0.435547	0.200684	-0.599121
17782		0.211378	-1.835452	9.955157	0.012970	0.012589	-0.010681	-0.433105	0.196045	-0.595703
17783		0.200723	-1.825209	9.960904	-0.005341	0.015450	-0.008392	-0.433350	0.202881	-0.599365
17784		0.205518	-1.843606	9.991414	0.004387	0.012970	-0.008392	-0.433105	0.198486	-0.598877
17785		0.213747	-1.873544	9.997600	0.004578	-0.001335	-0.006104	-0.433105	0.202881	-0.602295
17786		0.206860	-1.836825	9.942636	-0.001144	0.018692	-0.008583	-0.430908	0.205078	-0.593506
17787		0.206768	-1.855421	9.942652	0.000763	0.016975	-0.009918	-0.435547	0.202881	-0.602295
17788		0.211672	-1.849382	9.991461	-0.000381	0.008965	-0.002480	-0.433105	0.198486	-0.598877
17789		0.195354	-1.848821	9.936624	0.010681	0.001717	-0.013733	-0.443115	0.205566	-0.596436
17790		0.219093	-1.823484	9.997840	0.008011	0.015640	-0.016212	-0.435547	0.196289	-0.595703
17791		0.200706	-1.837042	9.954870	0.002289	0.014687	-0.002289	-0.433105	0.200684	-0.604980
17792		0.199613	-1.842422	9.942755	0.012970	0.008202	-0.003815	-0.437988	0.198486	-0.595703
17793		0.194841	-1.830325	9.961081	0.014496	0.010872	-0.007629	-0.435547	0.200684	-0.602051
17794		0.206204	-1.847956	9.936718	-0.000763	0.010300	-0.016212	-0.437988	0.198486	-0.595703
17795		0.206844	-1.824338	10.003788	0.012207	0.013924	-0.002289	-0.438232	0.203125	-0.599121
17796		0.211391	-1.841519	9.997877	0.012016	0.015640	0.002098	-0.435547	0.196045	-0.598633
17797		0.207073	-1.830328	9.942770	0.014496	0.010109	-0.006104	-0.440674	0.205322	-0.596436
17798		0.193839	-1.835185	9.955135	0.010681	0.012589	-0.011635	-0.437988	0.200684	-0.595947
17799		0.188407	-1.842719	9.991570	0.010681	0.017738	-0.009155	-0.440674	0.203125	-0.596191
17800		0.192602	-1.860495	9.967258	0.000572	0.021744	0.000572	-0.440430	0.200928	-0.595947
17801		0.212640	-1.854781	9.936673	0.013733	0.020790	-0.005341	-0.435547	0.200684	-0.599121
17802		0.217093	-1.829218	9.949123	0.009918	0.014114	-0.007820	-0.435547	0.193848	-0.595459
17803		0.182265	-1.855275	9.954886	0.003815	0.017738	-0.004578	-0.445312	0.200928	-0.601807
17804		0.192972	-1.842617	9.936602	0.007057	0.014114	-0.008392	-0.435547	0.193848	-0.595459
17805		0.212718	-1.836847	9.979325	0.006104	0.019264	-0.006104	-0.435547	0.200684	-0.599121
17806		0.199256	-1.829969	9.955031	0.010109	0.008965	-0.010681	-0.438232	0.203125	-0.593262
17807		0.207100	-1.849516	9.942608	-0.003052	0.008583	-0.000763	-0.440674	0.203125	-0.599121
17808		0.211686	-1.818737	9.973162	0.009727	0.022888	-0.006866	-0.433105	0.198486	-0.598877
17809		0.212794	-1.867136	9.991574	0.010681	0.017738	-0.006104	-0.440430	0.200928	-0.602051
17810		0.217169	-1.835334	9.973496	0.015640	0.016022	0.004578	-0.435547	0.198486	-0.598877
17811		0.206723	-1.849220	9.985395	0.003052	0.014687	0.006866	-0.430664	0.202881	-0.608398
17812		0.211546	-1.866766	9.961064	0.012398	0.010300	-0.006104	-0.430908	0.202881	-0.599365
17813		0.213437	-1.848706	9.942754	0.012970	0.006294	-0.013733	-0.433350	0.205322	-0.596436
17814		0.212025	-1.829827	10.022187	-0.000381	0.025558	-0.007057	-0.433105	0.198486	-0.595947
17815		0.219189	-1.855378	9.997587	0.001526	0.013161	-0.012970	-0.437988	0.200684	-0.602051
17816		0.224152	-1.836310	9.997709	0.015068	0.010681	0.000000	-0.435547	0.196045	-0.598633
17817		0.212610	-1.836852	9.948809	0.006104	0.020790	-0.002289	-0.442871	0.203125	-0.608154
17818		0.229576	-1.842372	9.961098	0.006294	0.005913	-0.003815	-0.437988	0.200684	-0.599121
17819		0.201016	-1.837041	9.967071	0.002289	0.008583	-0.003052	-0.435791	0.207520	-0.599609
17820		0.218002	-1.843073	9.960956	-0.000191	0.018692	-0.007057	-0.432861	0.196045	-0.601807
17821		0.212525	-1.837190	9.936541	-0.000763	0.023079	-0.005341	-0.433105	0.200684	-0.608154
17822		0.198194	-1.806480	10.034244	0.004959	0.019836	-0.006866	-0.430664	0.193848	-0.595459
17823		0.212776	-1.818389	9.936626	0.009155	0.017738	-0.003815	-0.435791	0.205322	-0.599365
17824		0.235682	-1.799851	9.948905	-0.003624	0.014114	-0.007057	-0.433350	0.202881	-0.596191
17825		0.200505	-1.812773	9.924330	-0.000763	0.020027	-0.009155	-0.435547	0.202881	-0.602295
17826		0.192558	-1.837226	9.912133	0.000381	0.020599	-0.008583	-0.440430	0.200928	-0.598877
17827		0.182235	-1.848899	9.991557	0.009155	0.019264	-0.009918	-0.435547	0.198486	-0.601807
17828		0.217500	-1.829770	9.967319	0.008392	0.009727	-0.007629	-0.435547	0.200684	-0.599121
17829		0.170290	-1.836742	9.985439	0.008392	0.011635	0.003052	-0.443115	0.203125	-0.596191
17830		0.218069	-1.793696	9.967141	-0.000572	0.008965	-0.003242	-0.433105	0.198486	-0.598877
17831		0.188776	-1.794321	9.936552	0.002289	0.008583	0.000763	-0.440430	0.203125	-0.602295
17832		0.206178	-1.836500	9.930516	0.009346	0.010300	-0.003052	-0.437988	0.196289	-0.598633
17833		0.231164	-1.818543	9.967114	0.006104	0.015450	0.000000	-0.437988	0.200684	-0.595947
17834		0.211778	-1.842109	9.942835	0.011444	0.006485	-0.010681	-0.435547	0.198486	-0.595947
17835		0.200846	-1.842914	9.985427	0.006866	0.012398	-0.005341	-0.440186	0.198486	-0.604736
17836		0.193783	-1.805725	9.924465	0.004959	0.008202	-0.002480	-0.435791	0.205322	-0.599365
17837		0.188564	-1.855092	9.942709	0.007629	0.012398	0.003052	-0.433350	0.200684	-0.596191
17838		0.205759	-1.830002	9.942802	0.007629	0.009537	-0.005341	-0.435547	0.198486	-0.598877
17839		0.206794	-1.812439	9.973215	0.006104	0.014687	-0.000763	-0.435547	0.200684	-0.599121
17840		0.217486	-1.818129	9.997696	0.002861	0.014877	-0.003242	-0.437988	0.196289	-0.598633
17841		0.225378	-1.824483	9.985447	0.009155	0.010872	-0.009918	-0.437988	0.200684	-0.595947
17842		0.230368	-1.829612	9.967353	0.011826	0.011444	0.004578	-0.435791	0.200684	-0.590088
17843		0.212768	-1.842913	9.930503	0.006866	0.018501	-0.006866	-0.433105	0.198242	-0.601807
17844		0.199430	-1.842760	9.936593	-0.003624	0.008011	-0.013924	-0.437988	0.198486	-0.595703
17845		0.213016	-1.824755	9.967090	0.003815	0.013161	-0.005341	-0.435547	0.202881	-0.605225
17846		0.217595	-1.824570	9.967078	0.001907	0.017929	-0.000191	-0.437988	0.196289	-0.592529
17847		0.188560	-1.885834	9.967082	0.003052	0.013161	-0.000763	-0.435547	0.200684	-0.604980
17848		0.187305	-1.842580	9.961021	0.007820	0.012589	-0.006294	-0.435547	0.200684	-0.602051
17849		0.194563	-1.812666	9.967070	0.001526	0.015450	-0.002289	-0.435547	0.200684	-0.604980
17850		0.199382	-1.824349	9.948834	0.009918	0.012589	-0.012970	-0.435547	0.198486	-0.595947
17851		0.206928	-1.837261	10.003656	-0.002289	0.013924	-0.011444	-0.433105	0.200684	-0.599121
17852		0.174929	-1.849547	9.948669	0.002098	0.016785	-0.000191	-0.433350	0.198486	-0.586914
17853		0.225408	-1.855420	10.021991	0.000763	0.010109	-0.009155	-0.440430	0.200928	-0.602051
17854		0.200006	-1.812295	9.997651	0.008774	0.012970	-0.010681	-0.433105	0.196045	-0.595703
17855		0.219199	-1.830739	9.979318	0.006104	0.012398	-0.009918	-0.437988	0.203125	-0.602295
