PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
17775		-0.409213	-2.142050	9.729055	0.006104	0.007057	-0.006104	-0.231689	0.461426	-0.627686
17776		-0.384784	-2.129182	9.759636	0.009537	-0.006676	0.001526	-0.232178	0.463623	-0.610840
17777		-0.359887	-2.130103	9.759535	0.000763	-0.002861	-0.007629	-0.237061	0.463867	-0.610596
17778		-0.408536	-2.142498	9.728969	-0.003624	-0.001717	0.006104	-0.237061	0.461670	-0.604736
17779		-0.347873	-2.087495	9.735089	-0.002289	-0.002861	0.010681	-0.229980	0.465820	-0.608154
17780		-0.378112	-2.112049	9.753325	-0.000381	-0.003624	-0.012207	-0.232178	0.463623	-0.616455
17781		-0.403055	-2.112100	9.741140	-0.005341	0.007057	-0.011444	-0.234619	0.463867	-0.610596
17782		-0.402799	-2.124963	9.771479	-0.007629	-0.011063	0.002861	-0.232178	0.463623	-0.613525
17783		-0.384022	-2.099399	9.716862	0.004578	-0.008965	-0.006104	-0.231934	0.461426	-0.613525
17784		-0.384044	-2.135786	9.759612	0.001144	0.008965	0.003624	-0.236816	0.461670	-0.610352
17785		-0.389996	-2.136407	9.741197	-0.003052	-0.009727	-0.014496	-0.234619	0.463867	-0.610596
17786		-0.389065	-2.118490	9.759398	-0.003433	-0.004196	-0.010872	-0.236816	0.461670	-0.616211
17787		-0.396585	-2.135717	9.759640	0.010681	-0.002098	-0.003815	-0.234375	0.463623	-0.616455
17788		-0.383949	-2.122660	9.772020	0.008965	-0.002670	-0.014687	-0.239502	0.466309	-0.610840
17789		-0.390374	-2.136094	9.790079	0.003052	-0.003624	-0.006866	-0.234375	0.461426	-0.619141
17790		-0.396138	-2.129809	9.747347	0.002861	-0.000954	-0.006294	-0.232178	0.463623	-0.610840
17791		-0.390636	-2.118088	9.783899	-0.003624	-0.000763	0.004578	-0.234619	0.461670	-0.607666
17792		-0.396768	-2.124560	9.741084	-0.003433	-0.002480	0.006104	-0.234619	0.463867	-0.610596
17793		-0.384358	-2.099779	9.753388	-0.003815	-0.005150	0.008392	-0.236816	0.461670	-0.610352
17794		-0.402606	-2.112178	9.771635	0.000572	0.002098	-0.004005	-0.234375	0.461426	-0.619141
17795		-0.396235	-2.117707	9.747381	0.004578	-0.008965	-0.005341	-0.234375	0.463623	-0.616455
17796		-0.395518	-2.099302	9.802336	-0.001144	-0.003242	-0.009346	-0.234375	0.459229	-0.618896
17797		-0.384738	-2.123928	9.710706	0.002289	0.006294	-0.008392	-0.239014	0.459473	-0.618896
17798		-0.408513	-2.123937	9.698522	0.000000	-0.017548	-0.004578	-0.234619	0.459473	-0.604492
17799		-0.384649	-2.117833	9.741225	0.001717	0.002289	0.001526	-0.237061	0.466064	-0.610840
17800		-0.372486	-2.129938	9.765650	0.002289	-0.000191	-0.009918	-0.239258	0.459473	-0.610107
17801		-0.414813	-2.135631	9.741352	0.012207	-0.005150	0.002289	-0.234619	0.463867	-0.613525
17802		-0.395662	-2.141417	9.771897	-0.004768	-0.014687	0.003052	-0.234619	0.461426	-0.610596
17803		-0.426833	-2.123884	9.802294	0.003052	-0.007439	-0.004578	-0.237061	0.466064	-0.610840
17804		-0.395787	-2.123603	9.704647	0.004959	-0.002480	-0.005531	-0.231934	0.457031	-0.610107
17805		-0.402618	-2.136007	9.747372	0.004578	-0.004387	0.000000	-0.237061	0.466064	-0.607910
17806		-0.396329	-2.123753	9.692454	-0.002480	-0.001335	0.004387	-0.236816	0.459473	-0.610352
17807		-0.408643	-2.117914	9.747328	0.000000	-0.006676	0.003052	-0.243896	0.461670	-0.621582
17808		-0.371548	-2.117608	9.692458	0.006676	-0.002670	-0.006104	-0.236816	0.461670	-0.613281
17809		-0.390283	-2.124064	9.747319	-0.000763	-0.006676	-0.001526	-0.241699	0.463867	-0.619141
17810		-0.414433	-2.160649	9.783953	0.002098	0.002480	-0.005531	-0.234131	0.454834	-0.612793
17811		-0.390311	-2.117424	9.765745	0.010681	-0.003624	-0.012970	-0.234619	0.466064	-0.616699
17812		-0.383846	-2.128684	9.765926	0.010300	-0.000572	-0.007057	-0.231934	0.459229	-0.616211
17813		-0.408606	-2.117480	9.777941	0.009155	-0.005913	-0.003815	-0.234619	0.461426	-0.610596
17814		-0.395772	-2.098493	9.717059	0.005722	-0.005722	-0.010109	-0.239258	0.459473	-0.613037
17815		-0.378475	-2.105445	9.710749	0.005341	0.000191	0.004578	-0.236816	0.466064	-0.619385
17816		-0.384947	-2.123774	9.808386	-0.004578	0.005150	-0.001717	-0.239502	0.461670	-0.604736
17817		-0.396376	-2.117969	9.741215	-0.000763	-0.005913	-0.006104	-0.231934	0.461426	-0.613525
17818		-0.413911	-2.136338	9.765663	0.001907	-0.008392	-0.004768	-0.234375	0.457031	-0.607178
17819		-0.415206	-2.111181	9.771859	0.012970	0.003242	0.000763	-0.234619	0.463867	-0.610596
17820		-0.385045	-2.122567	9.735340	0.004578	0.003624	-0.003242	-0.229492	0.456787	-0.613037
17821		-0.390131	-2.124132	9.735104	-0.002289	-0.010490	0.001526	-0.236816	0.463867	-0.619141
17822		-0.395583	-2.118344	9.796025	-0.002480	-0.002098	-0.008392	-0.234131	0.457031	-0.615967
17823		-0.390509	-2.093262	9.729061	0.005341	-0.000572	-0.008392	-0.236816	0.466064	-0.619385
17824		-0.408497	-2.111264	9.723023	0.001907	-0.003242	-0.008583	-0.236816	0.461670	-0.613281
17825		-0.415098	-2.124200	9.808309	-0.003052	0.004005	-0.012970	-0.239502	0.468506	-0.616699
17826		-0.402958	-2.130524	9.771628	-0.000191	0.001335	-0.003242	-0.236816	0.461670	-0.613281
17827		-0.414514	-2.142553	9.771703	-0.004578	-0.011253	0.002289	-0.239502	0.470459	-0.625488
17828		-0.395656	-2.136844	9.777708	-0.002670	0.000191	-0.003052	-0.234375	0.459229	-0.613281
17829		-0.402524	-2.105686	9.796161	0.000763	-0.005150	-0.005341	-0.229492	0.463623	-0.619385
17830		-0.401802	-2.136222	9.753439	0.000191	-0.009346	-0.000191	-0.231934	0.457031	-0.613037
17831		-0.384132	-2.087116	9.759598	0.006104	-0.006676	-0.006104	-0.231934	0.461426	-0.622070
17832		-0.420741	-2.123644	9.759580	-0.001717	0.008774	-0.006294	-0.237061	0.463867	-0.610596
17833		-0.384020	-2.105725	9.765642	0.000000	-0.008965	-0.006104	-0.234619	0.466064	-0.613770
17834		-0.370612	-2.118131	9.741214	-0.002289	-0.014877	-0.002289	-0.234619	0.466064	-0.610840
17835		-0.384476	-2.124090	9.790026	-0.001335	-0.000763	-0.000763	-0.234375	0.463623	-0.619385
17836		-0.396357	-2.142274	9.771703	0.005722	-0.004387	-0.014687	-0.231934	0.459229	-0.613281
17837		-0.396754	-2.136193	9.716804	0.000954	0.001526	-0.004578	-0.232178	0.461426	-0.607666
17838		-0.409183	-2.124368	9.753337	-0.006676	0.005150	-0.009346	-0.237061	0.463867	-0.607666
17839		-0.396184	-2.123918	9.759567	0.002289	-0.010490	-0.003052	-0.234619	0.461426	-0.610596
17840		-0.377251	-2.129850	9.716820	0.001907	-0.001717	-0.003242	-0.231934	0.459229	-0.613281
17841		-0.396986	-2.130210	9.716768	-0.001526	0.006294	-0.004578	-0.229736	0.461426	-0.610596
17842		-0.403114	-2.117890	9.710658	0.004959	-0.003815	-0.009918	-0.234375	0.459229	-0.607422
17843		-0.390757	-2.129972	9.729032	0.003242	0.003052	-0.001526	-0.234619	0.466064	-0.610840
17844		-0.372737	-2.111599	9.735108	0.000763	0.004005	-0.005531	-0.241943	0.461914	-0.607422
17845		-0.396394	-2.154183	9.784028	0.007629	-0.005150	-0.007629	-0.239746	0.466309	-0.604980
17846		-0.408224	-2.129401	9.759631	0.001335	-0.000191	-0.003242	-0.241699	0.459473	-0.610107
17847		-0.397224	-2.136111	9.741217	0.002289	0.009346	0.003815	-0.234375	0.461426	-0.622070
17848		-0.404023	-2.129701	9.753463	0.004959	0.003624	-0.003242	-0.234619	0.461670	-0.607666
17849		-0.414394	-2.141968	9.716905	0.007629	-0.012779	-0.002289	-0.232178	0.463623	-0.616455
17850		-0.389218	-2.110791	9.674348	0.007439	-0.003242	-0.000954	-0.234375	0.457031	-0.604492
17851		-0.390614	-2.111928	9.747291	-0.002098	0.000763	-0.004578	-0.232178	0.459229	-0.607422
17852		-0.396876	-2.111833	9.753375	0.005722	0.004005	-0.004578	-0.236816	0.457275	-0.607178
17853		-0.390847	-2.130224	9.735077	-0.001526	0.007057	-0.011444	-0.234863	0.468262	-0.605225
17854		-0.366867	-2.117830	9.741191	0.008011	0.005341	-0.007629	-0.236816	0.457031	-0.613037
17855		-0.408575	-2.105652	9.759550	0.001526	-0.005913	-0.006866	-0.241455	0.459473	-0.624512
17856		-0.420733	-2.105204	9.716875	0.008774	0.006676	-0.006294	-0.237061	0.463867	-0.613525
17857		-0.384472	-2.129928	9.722946	0.004005	-0.001526	0.002289	-0.237061	0.468262	-0.616699
17858		-0.396945	-2.093220	9.722888	0.000191	0.007439	-0.004768	-0.229736	0.463623	-0.613770
17859		-0.396641	-2.124010	9.796149	0.000191	-0.002289	0.002289	-0.239502	0.461670	-0.607422
17860		-0.378504	-2.129946	9.771761	0.003815	0.004387	-0.003052	-0.237061	0.463867	-0.610596
17861		-0.378522	-2.117837	9.777846	0.001717	0.002289	-0.000763	-0.232422	0.468262	-0.611084
17862		-0.378923	-2.129920	9.753434	0.002480	0.005531	-0.004768	-0.234375	0.459229	-0.615967
17863		-0.372357	-2.123796	9.796190	0.004768	0.001526	-0.003052	-0.234619	0.466064	-0.613770
17864		-0.402726	-2.142296	9.777765	-0.006866	-0.003242	-0.004005	-0.241699	0.459473	-0.610107
17865		-0.384145	-2.130272	9.765608	-0.003052	-0.008202	0.002289	-0.234619	0.466064	-0.610840
17866		-0.395692	-2.112279	9.783838	-0.001717	-0.007820	0.001335	-0.237061	0.461670	-0.607666
17867		-0.408974	-2.136567	9.759446	-0.006866	0.000954	-0.000763	-0.234619	0.461426	-0.610596
17868		-0.384749	-2.118361	9.753292	0.006485	0.002098	0.002861	-0.234619	0.463867	-0.610596
17869		-0.402750	-2.117250	9.808498	0.013733	-0.001335	-0.001526	-0.234375	0.459229	-0.610352
17870		-0.396321	-2.116260	9.711084	0.008965	-0.004768	-0.007629	-0.234619	0.463867	-0.610596
17871		-0.384368	-2.117752	9.668012	0.003815	-0.001335	-0.008392	-0.234375	0.461426	-0.613281
17872		-0.389999	-2.141841	9.808408	0.004196	-0.007057	0.000572	-0.234619	0.461426	-0.610596
17873		-0.390925	-2.124062	9.783915	-0.000763	0.006294	-0.000763	-0.234375	0.463623	-0.622070
17874		-0.397288	-2.099506	9.747266	0.004387	-0.000572	-0.007629	-0.236816	0.461670	-0.613281
17875		-0.365746	-2.117484	9.765737	0.009155	-0.008202	-0.006104	-0.234131	0.461426	-0.627686
17876		-0.389675	-2.117119	9.741393	-0.001144	-0.001717	-0.000763	-0.236816	0.461670	-0.610352
17877		-0.402940	-2.123911	9.704610	0.002480	0.003052	-0.003815	-0.229736	0.461426	-0.604980
17878		-0.391107	-2.111444	9.777864	0.004005	0.005531	-0.007057	-0.239014	0.459473	-0.618896
17879		-0.372463	-2.111695	9.759542	0.002480	0.003052	0.000000	-0.237305	0.468262	-0.611084
17880		-0.390715	-2.117367	9.765715	0.007820	-0.003815	-0.009918	-0.239502	0.461670	-0.607422
17881		-0.371978	-2.080786	9.765747	0.010681	-0.005913	-0.004578	-0.229736	0.465820	-0.619629
17882		-0.384098	-2.098511	9.759734	0.002861	0.004387	0.002861	-0.234375	0.457031	-0.607178
17883		-0.408674	-2.099619	9.729013	0.000000	-0.004387	-0.004578	-0.241943	0.464111	-0.610596
17884		-0.383823	-2.123807	9.771805	0.006485	-0.004005	-0.002480	-0.237061	0.466064	-0.613770
17885		-0.390390	-2.123936	9.692411	0.001717	-0.005341	0.002289	-0.236816	0.466064	-0.622314
17886		-0.396510	-2.105382	9.777876	0.005150	0.005150	-0.008392	-0.234375	0.461426	-0.613281
17887		-0.390158	-2.123931	9.735146	0.002289	-0.007439	-0.009918	-0.241943	0.466309	-0.616455
17888		-0.383081	-2.130085	9.716808	-0.000763	-0.010109	-0.008583	-0.239258	0.459473	-0.607422
17889		-0.390886	-2.135972	9.735154	0.005341	0.005531	-0.000763	-0.234619	0.463867	-0.613525
17890		-0.379061	-2.123406	9.729032	0.002861	0.001335	0.000572	-0.241455	0.457275	-0.615723
17891		-0.378156	-2.124032	9.722909	0.000000	-0.004387	-0.004578	-0.234375	0.461426	-0.616211
17892		-0.378004	-2.124097	9.729006	0.000381	0.000954	0.001526	-0.237061	0.459473	-0.604492
17893		-0.383820	-2.117704	9.759596	0.004578	-0.013542	-0.003815	-0.237061	0.461670	-0.604736
17894		-0.383263	-2.123768	9.790104	-0.002480	0.002098	-0.002480	-0.231934	0.459229	-0.610352
17895		-0.366576	-2.130390	9.741140	-0.005341	0.007820	-0.001526	-0.236816	0.463867	-0.619141
17896		-0.379359	-2.130860	9.747082	-0.003433	0.002861	0.003624	-0.237061	0.461670	-0.604736
17897		-0.378863	-2.111155	9.759647	0.013733	0.010109	-0.004578	-0.239258	0.463867	-0.616211
17898		-0.391626	-2.116361	9.735366	0.006866	0.002670	-0.007820	-0.239502	0.463867	-0.610596
17899		-0.390808	-2.117595	9.716860	0.006866	0.004768	-0.004578	-0.236816	0.463867	-0.616455
17900		-0.385057	-2.117102	9.790181	0.004959	0.002861	0.001335	-0.241699	0.459473	-0.607178
17901		-0.372360	-2.130079	9.771737	0.000954	0.000763	0.000763	-0.239258	0.463867	-0.616211
17902		-0.384522	-2.123875	9.716833	0.003242	-0.000954	-0.004578	-0.234619	0.461426	-0.610596
17903		-0.389892	-2.136862	9.734998	-0.012970	-0.015068	0.000000	-0.234619	0.468262	-0.619629
17904		-0.383274	-2.124817	9.777657	0.011063	0.003624	0.000572	-0.236816	0.461670	-0.613281
17905		-0.390621	-2.105318	9.790124	0.008392	0.001717	-0.008392	-0.234619	0.463867	-0.613525
17906		-0.384547	-2.123382	9.741279	-0.002480	0.000572	-0.000191	-0.241943	0.461914	-0.607422
17907		-0.403033	-2.123900	9.698505	0.002480	0.003815	0.001526	-0.231934	0.459229	-0.610352
17908		-0.396884	-2.111555	9.710722	0.001526	-0.006294	-0.001526	-0.231934	0.461426	-0.613525
17909		-0.390423	-2.123868	9.765667	0.003242	-0.003815	-0.001526	-0.239502	0.463867	-0.613525
17910		-0.389893	-2.129478	9.680270	0.007820	-0.005531	-0.007820	-0.231934	0.459229	-0.618896
17911		-0.421115	-2.123540	9.753524	0.009918	-0.000572	0.000000	-0.231934	0.461426	-0.616211
17912		-0.409038	-2.147604	9.802406	-0.002670	0.000954	0.005150	-0.237061	0.461670	-0.604736
17913		-0.390522	-2.129828	9.790108	0.006104	-0.002098	0.000000	-0.236816	0.461426	-0.621826
17914		-0.378042	-2.129501	9.735222	0.001335	-0.002480	-0.006104	-0.234375	0.461426	-0.613281
17915		-0.378146	-2.124095	9.759516	-0.001526	-0.005913	0.001526	-0.237061	0.463867	-0.610596
17916		-0.396659	-2.111795	9.710628	0.004196	0.007439	0.004387	-0.239258	0.461670	-0.613281
17917		-0.396690	-2.129965	9.692420	0.003815	0.001717	-0.011444	-0.237061	0.468262	-0.613770
17918		-0.384452	-2.123985	9.716745	-0.005150	-0.001717	0.001335	-0.234375	0.459229	-0.610352
17919		-0.391099	-2.124146	9.771683	-0.002289	0.010872	-0.005341	-0.234375	0.465820	-0.625244
17920		-0.385290	-2.130455	9.765432	-0.000763	-0.003242	-0.002480	-0.234863	0.466064	-0.607910
17921		-0.347031	-2.099799	9.741201	-0.003815	-0.017357	-0.002289	-0.241943	0.464111	-0.610596
17922		-0.376687	-2.094155	9.753286	-0.003242	0.001335	-0.007629	-0.231934	0.459229	-0.616211
17923		-0.402532	-2.135905	9.759605	0.006866	-0.005150	-0.004578	-0.236816	0.461670	-0.613281
17924		-0.408730	-2.105129	9.765708	0.000381	0.008202	-0.003242	-0.234375	0.461426	-0.616211
17925		-0.408833	-2.118350	9.692293	-0.009155	-0.003624	0.006866	-0.239258	0.463867	-0.622070
17926		-0.390098	-2.094380	9.765465	0.002098	-0.004387	-0.011635	-0.237061	0.463867	-0.613525
17927		-0.397098	-2.117334	9.741323	0.012207	0.008583	-0.004578	-0.234619	0.461426	-0.610596
17928		-0.421258	-2.128712	9.662144	0.005531	-0.013733	0.001526	-0.231934	0.457031	-0.607422
17929		-0.390530	-2.117723	9.704637	0.004005	-0.002289	0.001526	-0.234375	0.463623	-0.619385
17930		-0.420786	-2.117478	9.716838	0.003242	-0.003242	-0.000763	-0.229736	0.461426	-0.613525
17931		-0.384291	-2.141915	9.741312	0.008392	-0.005913	0.005341	-0.234375	0.461426	-0.619141
17932		-0.377649	-2.098980	9.698564	-0.002670	-0.005531	-0.002289	-0.236816	0.463867	-0.616455
17933		-0.402782	-2.099405	9.722947	0.004578	0.000954	-0.009155	-0.239258	0.466064	-0.622070
17934		-0.396396	-2.105216	9.710728	0.002480	-0.004387	-0.002289	-0.234619	0.461670	-0.607666
17935		-0.372118	-2.111890	9.735099	-0.001335	-0.003052	-0.004578	-0.236816	0.461670	-0.619141
17936		-0.414818	-2.124053	9.753351	0.003433	0.004005	-0.003242	-0.234375	0.457031	-0.610107
17937		-0.378529	-2.111993	9.728961	-0.003624	0.002289	0.000000	-0.234131	0.459229	-0.621826
17938		-0.408632	-2.124170	9.735088	0.004959	-0.011444	-0.003052	-0.231934	0.459229	-0.613281
17939		-0.409039	-2.136297	9.728985	-0.001335	0.002289	-0.000763	-0.237305	0.468262	-0.608154
17940		-0.403242	-2.118618	9.728793	-0.010300	0.003242	-0.003242	-0.234375	0.459229	-0.613281
17941		-0.427108	-2.130104	9.759532	0.000763	-0.001335	-0.006866	-0.234619	0.466064	-0.619385
17942		-0.396702	-2.117073	9.753591	0.017166	0.004196	0.005150	-0.231934	0.461426	-0.613525
17943		-0.378273	-2.117866	9.716814	0.000954	-0.003815	0.003815	-0.234619	0.461426	-0.610596
17944		-0.372217	-2.105345	9.777904	0.007629	0.004387	-0.002480	-0.237061	0.463867	-0.607666
17945		-0.378767	-2.136472	9.741144	-0.004578	0.009346	-0.009918	-0.237061	0.466064	-0.610840
17946		-0.355370	-2.118100	9.753290	0.008011	0.012207	0.000763	-0.234619	0.463867	-0.613525
17947		-0.378256	-2.099522	9.729029	0.001717	-0.003815	0.002289	-0.236816	0.463867	-0.625000
17948		-0.371578	-2.111520	9.771789	0.003815	-0.010872	0.007629	-0.239258	0.461670	-0.610352
17949		-0.396568	-2.105302	9.722996	0.008392	-0.003624	0.001526	-0.236816	0.463867	-0.622070
17950		-0.402543	-2.135103	9.778103	0.007439	-0.000191	0.000572	-0.236816	0.457275	-0.604248
17951		-0.402471	-2.130327	9.747286	-0.003815	-0.005913	-0.006866	-0.239258	0.463867	-0.619141
17952		-0.396155	-2.105916	9.728964	0.005722	0.002480	-0.002480	-0.237061	0.463867	-0.613525
17953		-0.378642	-2.074974	9.710732	0.004578	0.004768	-0.000763	-0.234375	0.463623	-0.625000
17954		-0.385033	-2.123441	9.722943	0.004387	0.002098	-0.006294	-0.236816	0.459473	-0.613037
17955		-0.396816	-2.111812	9.747312	0.000191	0.002289	-0.002289	-0.237061	0.466064	-0.610840
17956		-0.378482	-2.129781	9.735114	0.009155	-0.002098	-0.002289	-0.234619	0.461670	-0.607666
17957		-0.372779	-2.111304	9.674166	0.010681	0.010109	-0.002289	-0.227295	0.465820	-0.616699
17958		-0.391599	-2.098220	9.759710	0.008965	0.000572	-0.000763	-0.241455	0.459473	-0.615967
17959		-0.396436	-2.154177	9.753510	0.007629	-0.005150	-0.003815	-0.232178	0.463623	-0.613525
17960		-0.401794	-2.117095	9.729153	0.003433	-0.008583	-0.004578	-0.232178	0.459229	-0.601807
17961		-0.378815	-2.117880	9.741204	0.000763	0.007820	0.001526	-0.242188	0.470703	-0.611084
17962		-0.391217	-2.111597	9.680139	0.004387	-0.006294	0.003624	-0.244385	0.466309	-0.613525
17963		-0.390538	-2.099553	9.747330	0.001526	0.000191	-0.009155	-0.234619	0.466064	-0.613770
17964		-0.384453	-2.123774	9.747347	0.003433	0.002098	-0.007057	-0.234375	0.461426	-0.613281
17965		-0.396704	-2.130454	9.753347	-0.006866	-0.001335	0.003815	-0.239502	0.464111	-0.604736
17966		-0.402357	-2.124256	9.771652	0.008965	-0.009346	-0.001717	-0.241699	0.461670	-0.613281
17967		-0.421354	-2.129789	9.741276	0.006866	0.004005	0.001526	-0.244141	0.459717	-0.613037
17968		-0.415120	-2.129198	9.729173	0.005722	-0.006294	-0.008392	-0.234375	0.459229	-0.615967
17969		-0.414522	-2.148319	9.777880	0.002289	-0.011253	0.003052	-0.232178	0.461426	-0.610596
17970		-0.395999	-2.130341	9.753317	-0.008202	0.007057	-0.002289	-0.239258	0.461670	-0.613281
17971		-0.408351	-2.148377	9.741249	0.001526	-0.010490	-0.006866	-0.234375	0.470459	-0.631348
17972		-0.401289	-2.123616	9.722985	0.006485	-0.007820	-0.001717	-0.241699	0.459473	-0.610107
17973		-0.402496	-2.148312	9.735149	0.003052	-0.004387	-0.011444	-0.237061	0.463867	-0.604980
17974		-0.420341	-2.123636	9.765674	0.004005	-0.002861	0.000572	-0.234375	0.461426	-0.616211
17975		-0.390892	-2.111414	9.759598	0.008392	0.006294	-0.003815	-0.239014	0.461670	-0.621826
17976		-0.378941	-2.104372	9.729226	0.011826	-0.001335	0.001526	-0.234619	0.463867	-0.610596
17977		-0.402273	-2.135980	9.722979	0.005341	-0.010490	-0.004578	-0.241943	0.468506	-0.619385
17978		-0.419223	-2.129304	9.741420	0.007248	-0.017166	-0.003242	-0.234619	0.463867	-0.613525
17979		-0.396951	-2.105925	9.783881	-0.004578	0.003242	0.006104	-0.236816	0.463867	-0.622070
17980		-0.385114	-2.130253	9.796024	0.007248	0.002861	-0.002289	-0.234619	0.461426	-0.610596
17981		-0.390256	-2.123543	9.710813	0.009918	-0.007439	-0.000763	-0.237061	0.466064	-0.616455
17982		-0.408220	-2.123307	9.790176	-0.004768	0.001335	-0.001717	-0.236816	0.461670	-0.613281
17983		-0.384775	-2.111920	9.777800	-0.002098	0.005341	-0.000763	-0.236816	0.461670	-0.613281
17984		-0.378729	-2.106109	9.747205	-0.002289	-0.005531	0.000763	-0.241699	0.457275	-0.609863
17985		-0.402704	-2.148170	9.765689	0.005531	-0.002289	-0.001526	-0.234619	0.466064	-0.610840
17986		-0.378149	-2.130216	9.716771	-0.011253	0.000572	-0.009918	-0.241699	0.461670	-0.610352
17987		-0.384730	-2.099353	9.771775	0.005341	0.004768	-0.002289	-0.234619	0.463867	-0.613525
17988		-0.384890	-2.117382	9.716814	0.001144	-0.002861	0.002861	-0.234619	0.461426	-0.610596
17989		-0.378121	-2.130166	9.753421	-0.000763	-0.005913	-0.000763	-0.232178	0.463623	-0.613525
17990		-0.389723	-2.148391	9.759471	0.002861	-0.007057	0.001335	-0.232422	0.463867	-0.604980
17991		-0.402969	-2.148300	9.722925	0.003052	0.004005	-0.005341	-0.237061	0.468262	-0.613770
17992		-0.391299	-2.136134	9.710657	-0.001907	0.008202	-0.000954	-0.232178	0.463623	-0.613525
17993		-0.377906	-2.136082	9.759574	0.003052	-0.010490	0.000000	-0.234619	0.466064	-0.610840
17994		-0.395988	-2.129424	9.790217	0.008774	0.005722	-0.006294	-0.239502	0.463867	-0.610596
17995		-0.396402	-2.130015	9.796180	0.002289	-0.006676	0.000000	-0.232422	0.466064	-0.605225
17996		-0.408237	-2.123320	9.759634	0.010490	-0.000763	0.000572	-0.236816	0.457275	-0.607178
17997		-0.403024	-2.117779	9.741234	0.003052	0.004768	-0.003815	-0.241699	0.464111	-0.613281
17998		-0.396794	-2.123687	9.759566	0.003242	-0.005150	-0.006104	-0.234375	0.461426	-0.613281
17999		-0.389736	-2.123919	9.771787	0.002289	-0.017357	-0.003815	-0.229736	0.461426	-0.610596
18000		-0.400527	-2.117244	9.723126	0.009918	-0.012398	0.001335	-0.232178	0.459229	-0.604736
18001		-0.390527	-2.111812	9.704595	0.000191	-0.001526	-0.002289	-0.236816	0.461670	-0.619141
18002		-0.359598	-2.130482	9.747270	-0.005150	-0.005531	-0.004578	-0.236816	0.459473	-0.610352
18003		-0.390732	-2.105729	9.759514	0.000000	0.004005	-0.008392	-0.234863	0.466064	-0.605225
18004		-0.415056	-2.142391	9.783856	0.001144	-0.001717	-0.008392	-0.234375	0.461426	-0.613281
18005		-0.408824	-2.117762	9.710732	0.003242	-0.002289	0.000000	-0.236816	0.463867	-0.625000
18006		-0.415160	-2.123645	9.747321	0.002098	0.007439	-0.004768	-0.236816	0.461670	-0.610352
18007		-0.384701	-2.129921	9.716835	0.004578	0.005531	-0.008392	-0.232178	0.465820	-0.613770
18008		-0.384982	-2.129273	9.777932	0.009537	0.000954	0.003052	-0.231934	0.459229	-0.610352
18009		-0.378252	-2.111791	9.692395	0.000763	-0.002098	-0.006104	-0.234619	0.468262	-0.616699
18010		-0.396352	-2.136496	9.728949	-0.005150	-0.000191	-0.007629	-0.239502	0.466309	-0.610840
18011		-0.378100	-2.111778	9.771749	0.000763	-0.006676	0.000763	-0.232178	0.470459	-0.619873
18012		-0.396237	-2.111880	9.735090	-0.001144	0.002480	-0.003815	-0.236816	0.459473	-0.610352
18013		-0.409160	-2.129831	9.753473	0.006104	0.004768	-0.000763	-0.237061	0.463867	-0.607666
18014		-0.421542	-2.129526	9.759627	0.000572	-0.001717	0.000572	-0.234375	0.457031	-0.613037
18015		-0.408866	-2.136265	9.759517	-0.000572	-0.000763	-0.003052	-0.244141	0.464111	-0.618896
18016		-0.396728	-2.130504	9.783775	-0.005722	0.002098	-0.000763	-0.237061	0.459473	-0.604492
18017		-0.390456	-2.099347	9.753481	0.005341	-0.003624	0.000763	-0.234619	0.466064	-0.616699
18018		-0.390129	-2.123721	9.722966	-0.003242	-0.002480	-0.008392	-0.234619	0.461426	-0.610596
18019		-0.384879	-2.105383	9.747372	0.006866	0.007820	-0.002289	-0.237061	0.466064	-0.613770
18020		-0.397177	-2.147418	9.741418	0.008965	-0.007629	0.005341	-0.237061	0.463867	-0.604980
18021		-0.408969	-2.135818	9.722990	0.008392	0.000191	0.002289	-0.236816	0.461670	-0.619141
18022		-0.390604	-2.123239	9.741316	0.000572	-0.001717	-0.003052	-0.229492	0.459229	-0.610352
18023		-0.408138	-2.130376	9.735086	-0.004578	-0.013542	-0.012970	-0.232178	0.468262	-0.616943
18024		-0.407195	-2.136876	9.741108	-0.000954	-0.001526	-0.013161	-0.239502	0.464111	-0.604736
18025		-0.372128	-2.124193	9.704560	-0.003052	-0.001335	-0.011444	-0.237305	0.468262	-0.611084
18026		-0.390050	-2.124020	9.783931	0.008202	-0.002098	-0.008583	-0.237061	0.466064	-0.610840
18027		-0.354049	-2.111694	9.729029	0.002480	0.000763	0.000763	-0.234619	0.466064	-0.613770
18028		-0.391019	-2.099548	9.716757	-0.002098	0.009155	-0.013924	-0.236816	0.461670	-0.616211
18029		-0.390776	-2.118120	9.710644	-0.003815	0.004768	-0.007629	-0.231934	0.459229	-0.613281
18030		-0.384829	-2.155342	9.716533	-0.007057	-0.001717	0.009727	-0.236816	0.459473	-0.613037
18031		-0.403359	-2.148333	9.759523	0.002289	0.011635	-0.003815	-0.236816	0.463867	-0.616455
18032		-0.397644	-2.147926	9.747391	0.006485	-0.003242	0.002289	-0.234619	0.463867	-0.607910
18033		-0.384424	-2.117628	9.765692	0.006104	-0.001335	-0.003052	-0.236816	0.459473	-0.610352
